time_cons,time,nt11,filename
4.670756822451949,0.0,25.0,b_c1000-022-000_d010-010-010_run_L008.csv
4.670757603701929,7.81249980263965e-07,24.99424171447754,b_c1000-022-000_d010-010-010_run_L008.csv
4.67075838495191,1.56249996052793e-06,24.988489151000977,b_c1000-022-000_d010-010-010_run_L008.csv
4.67075916620206,2.3437501113221515e-06,24.982742309570312,b_c1000-022-000_d010-010-010_run_L008.csv
4.670760338076889,3.515624939609552e-06,24.9741325378418,b_c1000-022-000_d010-010-010_run_L008.csv
4.670762095889586,5.273437636788003e-06,24.96124649047852,b_c1000-022-000_d010-010-010_run_L008.csv
4.670764732608404,7.910156455182005e-06,24.941974639892575,b_c1000-022-000_d010-010-010_run_L008.csv
4.670768687686177,1.1865234228025656e-05,24.913204193115234,b_c1000-022-000_d010-010-010_run_L008.csv
4.6707726427648595,1.582031291036401e-05,24.884567260742188,b_c1000-022-000_d010-010-010_run_L008.csv
4.670776597842632,1.977539068320766e-05,24.856061935424805,b_c1000-022-000_d010-010-010_run_L008.csv
4.670780552920405,2.3730468456051312e-05,24.82769203186035,b_c1000-022-000_d010-010-010_run_L008.csv
4.670784507998178,2.7685546228894964e-05,24.79945182800293,b_c1000-022-000_d010-010-010_run_L008.csv
4.67078846307777,3.164062582072802e-05,24.771345138549805,b_c1000-022-000_d010-010-010_run_L008.csv
4.67079439569352,3.75732415704988e-05,24.72947883605957,b_c1000-022-000_d010-010-010_run_L008.csv
4.670800328312907,4.350586095824838e-05,24.687902450561523,b_c1000-022-000_d010-010-010_run_L008.csv
4.670806260928657,4.943847670801915e-05,24.646617889404297,b_c1000-022-000_d010-010-010_run_L008.csv
4.670812193544407,5.537109245778993e-05,24.605621337890625,b_c1000-022-000_d010-010-010_run_L008.csv
4.670818126163795,6.130371184553951e-05,24.564912796020508,b_c1000-022-000_d010-010-010_run_L008.csv
4.670824058783182,6.723633123328909e-05,24.524486541748047,b_c1000-022-000_d010-010-010_run_L008.csv
